1 22 24 4 23 13 23 11 22 23 23 3 22 23 20 24 20 20 4 22 24 22 22 2 22 24 14 13 23 1 14 21 20 21 20 10 24 20 24 0 22 21 21 23 10 12 3 24 20 11 22 21 22 22 21 22 24 20 20 4 20 3 4 24 24 3 23 22 21 24 2 20 24 23 22 11 11 11 3 12 4 10 23 14 4 14 14 20 22 22 24 24 2 14 23 24 3 0 14 0
21 24 12 22 12 4 14 22 21 0 14 24 24 21 20 21 12 22 23 21 3 14 24 10 23 23 24 22 13 3 20 24 14 24 20 24 0 3 24 2 24 24 20 21 20 4 22 22 10 24 23 20 22 21 12 21 23 23 23 14 4 22 20 23 23 12 23 13 10 13 21 20 24 24 21 21 22 21 21 23 23 21 14 21 13 22 11 3 24 14 22 23 23 1 21 13 20 10 23 14
13 14 20 4 10 12 2 13 12 11 12 13 14 11 13 10 2 12 11 4 14 14 14 11 10 12 14 11 13 14 11 11 12 14 1 12 13 13 2 13 0 12 1 12 14 13 11 14 11 3 4 11 10 12 11 23 21 14 12 11 10 14 13 4 12 20 0 2 12 11 10 14 10 2 4 12 12 13 11 10 10 10 13 20 0 11 13 3 12 11 13 14 10 13 0 13 23 12 0 11
22 0 23 13 2 14 11 21 14 20 11 13 12 24 24 13 20 12 0 3 0 1 24 21 23 24 10 2 22 1 24 4 12 12 13 13 11 22 14 22 20 24 23 12 21 20 21 23 20 11 12 20 13 22 2 24 14 13 21 24 11 2 12 10 21 0 20 20 14 11 1 10 20 24 23 20 23 0 10 13 22 10 22 23 2 24 23 21 20 21 14 22 24 23 20 14 21 20 24 14
20 22 24 22 1 23 21 22 21 0 22 23 23 23 22 3 22 22 22 21 22 24 23 24 4 21 20 23 21 24 23 23 24 22 0 21 21 2 11 21 10 23 22 24 2 0 20 24 23 4 13 23 23 20 4 4 20 23 24 3 24 4 20 0 23 23 21 24 20 23 3 20 21 21 24 22 4 24 12 24 24 11 23 0 2 23 24 23 21 20 20 23 0 10 0 21 0 24 1 21
24 24 2 22 24 21 23 22 22 23 0 1 24 24 21 22 22 24 3 22 21 23 20 20 24 23 23 2 20 23 23 23 0 1 21 23 23 22 23 21 20 24 20 21 23 22 4 22 20 22 20 3 24 21 20 23 22 24 2 22 20 22 3 21 21 24 23 21 22 21 23 22 20 23 20 1 22 23 22 20 23 21 4 24 20 22 20 24 21 23 23 21 24 20 23 22 22 23 23 23
21 24 24 21 21 22 23 11 20 23 1 21 10 22 21 20 20 20 21 24 20 12 21 24 22 22 22 20 22 22 22 21 24 20 21 21 13 24 11 10 21 21 22 24 20 22 23 21 24 21 21 20 24 23 22 22 13 20 22 24 22 20 20 22 2 20 23 23 21 23 23 20 23 20 22 20 23 22 3 23 24 14 22 20 22 24 23 23 21 23 20 20 22 20 24 24 12 21 24 23
21 2 22 21 3 23 24 0 2 0 12 23 0 3 20 12 1 4 4 2 1 21 4 1 22 24 0 23 4 4 3 3 24 3 4 22 20 0 4 4 2 22 21 21 3 3 23 2 1 4 1 2 3 2 22 0 24 2 0 1 4 21 21 0 2 2 2 22 1 2 0 24 0 2 24 0 1 0 4 2 3 0 24 2 4 3 2 3 22 4 20 24 0 21 2 21 24 0 1 0
23 10 23 23 23 22 13 24 24 11 11 21 14 10 23 12 24 10 11 12 0 23 3 23 13 21 11 21 1 11 12 20 14 12 14 4 13 11 22 20 3 21 13 14 22 23 10 11 23 11 12 10 20 21 10 24 10 13 22 10 1 12 22 10 11 22 24 24 13 21 3 10 10 23 13 23 24 10 21 23 4 11 21 22 21 11 22 14 3 24 23 21 10 13 23 24 22 24 10 21
10 4 0 10 2 0 0 1 3 0 0 4 10 1 12 10 2 12 2 12 2 1 0 4 11 1 21 1 3 10 14 4 14 2 1 4 21 2 10 22 14 3 3 1 1 2 23 13 3 24 0 2 3 1 1 13 14 21 10 1 2 13 1 1 3 2 11 0 0 1 1 10 2 0 4 1 21 3 13 1 0 4 13 3 4 4 13 1 3 4 1 1 12 3 2 13 1 1 0 2
3 0 21 4 0 2 4 1 1 1 3 2 0 20 0 2 20 4 2 0 3 0 0 3 4 21 2 0 4 3 1 13 2 1 4 21 4 23 0 1 21 2 3 1 4 0 0 3 0 0 4 13 0 0 3 4 22 1 0 1 2 4 23 24 1 3 4 21 23 3 24 14 3 0 23 2 4 0 3 0 2 3 0 24 0 1 1 2 0 0 1 4 21 22 23 1 3 4 2 3
12 11 12 10 12 11 3 13 10 10 11 13 14 4 11 11 14 1 11 13 10 11 14 13 12 11 11 11 14 10 11 11 12 11 10 11 13 14 10 3 10 12 10 11 13 10 10 21 13 13 10 10 12 10 12 14 11 13 13 11 4 10 10 12 13 12 14 12 10 10 10 14 10 13 13 12 11 10 11 14 10 12 12 10 14 10 12 10 22 11 12 11 12 11 11 12 10 10 14 11
12 22 13 2 24 14 24 11 21 21 20 2 2 13 3 11 21 11 2 13 14 14 10 24 22 3 2 24 11 2 22 4 23 3 20 12 1 11 12 14 12 2 22 23 20 23 4 13 12 14 2 4 11 10 22 11 3 23 1 21 13 1 14 11 21 2 14 14 10 24 24 24 10 14 12 0 20 23 11 20 12 13 12 22 10 22 22 23 13 10 2 2 22 21 24 23 2 12 10 1
11 10 4 21 13 1 20 14 24 10 2 20 22 24 21 4 4 23 22 12 22 3 14 3 10 20 2 10 10 13 23 20 11 13 11 11 4 24 10 22 13 10 1 21 12 23 10 14 11 21 22 2 11 13 20 13 24 13 22 11 21 20 11 10 14 3 13 3 0 20 1 12 21 23 24 10 23 11 20 11 20 3 4 13 10 12 22 12 3 3 20 13 14 13 13 10 23 23 14 0
10 12 13 11 13 12 11 14 10 14 10 11 11 13 13 12 11 12 14 12 13 14 13 10 11 10 14 13 10 11 13 13 12 12 10 12 10 13 12 11 10 12 13 13 10 13 12 13 12 12 13 10 12 10 10 1 14 10 13 13 14 11 13 10 13 12 10 10 11 12 14 10 2 13 14 11 14 11 12 12 11 12 12 14 11 13 11 13 13 12 11 12 10 14 13 10 13 13 11 13
23 11 3 4 20 14 14 12 12 4 21 20 1 1 23 21 22 24 1 21 21 20 23 20 2 14 20 20 13 22 11 24 23 22 2 20 13 2 23 22 21 24 21 2 14 20 22 10 3 23 24 3 4 20 10 0 10 4 21 1 21 1 13 22 20 1 1 20 13 14 3 10 3 21 3 0 22 12 10 12 24 1 12 22 3 21 13 0 22 23 3 24 21 12 12 14 4 21 4 21
2 21 20 20 24 22 22 22 22 24 23 23 20 20 24 22 20 20 21 20 21 4 0 20 21 21 22 21 21 21 23 21 21 21 20 24 23 23 23 22 0 23 23 21 23 24 23 24 2 21 22 24 24 23 22 20 21 24 20 24 22 21 21 21 24 23 23 21 21 21 21 24 22 23 21 22 23 23 3 24 23 23 20 20 23 21 24 20 24 0 23 10 23 23 23 22 23 24 24 24
24 4 21 20 14 21 20 21 4 14 14 22 20 20 20 20 1 22 24 21 0 20 12 23 12 23 1 23 13 11 22 20 1 23 24 23 13 24 22 24 22 24 23 1 1 20 22 11 23 20 20 24 0 24 21 1 22 11 3 2 3 23 1 4 21 23 20 1 13 12 20 2 1 1 20 23 11 12 24 20 22 1 20 22 1 22 10 12 2 24 24 24 20 23 13 24 11 22 21 20
23 23 2 22 21 12 13 20 23 23 20 22 13 21 12 22 20 23 24 23 2 21 22 14 24 24 20 14 23 20 23 24 22 11 24 21 23 24 20 2 24 13 0 24 23 23 12 24 23 12 14 23 10 20 20 23 20 23 21 21 21 24 21 20 20 20 0 20 22 22 23 22 24 22 24 23 11 23 20 23 24 0 20 23 22 20 23 23 20 21 21 21 22 24 20 23 23 13 23 20
2 2 12 0 0 2 12 14 4 3 3 0 4 0 2 3 10 3 11 2 1 2 2 11 4 4 4 3 0 12 3 1 0 4 3 3 3 0 4 3 3 3 23 2 4 1 4 2 22 20 22 3 3 20 4 3 3 3 2 4 4 11 2 3 3 2 21 20 3 3 2 2 14 2 4 1 4 3 1 2 4 3 4 2 0 4 4 23 1 14 2 20 3 14 23 4 14 2 2 2
3 3 2 1 10 12 12 1 0 0 2 10 2 4 13 10 11 1 11 0 12 2 0 2 3 3 4 0 14 14 0 4 13 0 3 11 2 2 2 2 2 13 11 1 11 14 1 14 3 14 1 14 10 2 4 1 2 12 1 3 13 1 0 1 14 14 1 0 1 3 1 2 0 13 10 3 4 0 0 1 0 13 14 13 10 4 0 14 3 12 14 2 3 1 1 14 2 3 2 3
13 23 12 22 20 24 23 21 21 3 13 20 3 13 11 11 14 24 14 4 24 13 11 11 14 21 22 3 14 20 20 11 20 12 21 10 11 4 14 23 12 12 14 24 20 23 20 21 23 12 12 10 10 12 11 20 12 21 20 20 10 14 11 12 12 13 22 12 10 14 12 22 14 3 10 11 12 23 2 14 11 10 12 20 20 10 10 20 11 21 23 23 14 11 14 24 21 14 22 22
14 11 0 23 21 20 1 23 11 21 13 20 13 21 24 24 21 24 4 23 23 14 20 21 11 14 24 21 12 23 10 24 22 14 21 23 22 23 21 4 2 22 20 22 23 3 10 14 20 2 24 20 12 22 3 20 23 24 20 14 21 21 20 12 3 20 24 12 23 21 23 24 21 2 24 10 20 23 14 4 23 24 21 20 22 21 22 12 20 22 20 21 23 23 1 20 23 10 24 22
21 24 21 12 0 24 21 10 24 21 22 23 14 21 10 20 10 14 12 4 11 12 20 12 23 20 21 10 23 23 23 14 24 3 23 11 12 11 23 10 11 11 10 11 11 24 21 13 0 20 12 23 23 24 13 14 12 23 10 10 14 20 24 21 22 13 22 10 23 22 20 20 2 21 22 10 4 12 21 11 10 4 12 24 20 12 22 14 14 12 13 14 21 23 20 10 12 23 23 14
3 21 2 20 24 24 23 2 3 20 23 22 22 10 24 3 22 3 24 21 24 10 3 20 0 21 3 22 22 20 4 4 24 12 24 1 1 22 21 20 0 0 22 24 4 23 20 0 21 4 22 24 24 2 22 22 21 14 24 0 20 23 11 0 1 2 22 13 24 24 2 1 0 20 24 2 0 1 24 23 4 3 13 3 2 4 3 2 22 0 21 24 23 22 20 21 1 23 0 24
3 24 22 12 21 24 14 20 23 4 10 22 24 24 24 21 22 20 23 4 11 24 3 14 22 20 3 21 23 21 22 13 23 22 21 24 24 20 23 21 20 12 2 22 20 1 21 1 4 20 4 2 21 21 24 23 23 14 21 21 21 22 20 24 0 4 11 0 23 10 2 10 24 3 21 21 0 23 20 2 11 20 24 24 20 1 2 21 24 23 22 12 22 24 21 1 23 4 22 12
24 3 1 14 1 1 2 3 0 1 1 0 1 22 2 2 21 4 4 4 22 2 1 3 3 20 1 2 22 3 4 1 3 4 0 1 1 4 2 4 4 2 0 4 0 12 0 4 21 21 1 22 3 1 3 3 0 3 0 0 2 2 1 3 4 4 2 23 13 0 4 1 4 21 4 3 1 2 1 3 0 1 2 2 21 2 2 2 3 13 2 0 3 2 3 0 0 1 0 0
13 10 22 22 12 23 20 12 22 22 21 22 21 14 23 21 14 11 13 21 23 22 21 12 14 23 14 13 11 10 14 10 10 24 11 10 11 13 24 12 11 12 21 12 14 23 12 13 13 11 23 22 10 12 12 10 14 14 11 20 21 14 13 14 14 22 0 13 12 10 12 23 14 3 21 12 13 13 20 20 23 11 13 10 11 11 24 20 12 10 10 14 12 11 11 23 11 4 11 13
0 22 22 24 4 23 21 2 22 11 1 23 1 11 24 0 23 10 12 12 21 4 23 3 24 11 0 21 0 12 1 24 0 21 1 2 2 2 12 10 0 12 22 0 23 24 1 22 11 0 24 14 24 12 3 0 12 23 22 1 24 21 11 11 3 20 12 4 23 13 10 23 10 10 23 22 23 20 23 20 24 12 22 1 23 20 10 22 21 0 2 10 3 0 0 11 3 10 14 12
13 22 12 22 21 20 11 24 10 1 24 22 10 23 24 20 20 10 21 10 10 10 23 13 23 13 21 21 22 20 21 10 10 23 13 21 20 13 23 10 23 22 10 12 2 20 10 0 21 23 13 23 11 20 12 13 10 21 23 11 13 10 11 10 22 22 13 12 12 0 23 11 13 24 11 20 20 24 11 10 11 12 14 21 10 14 20 12 10 4 23 10 14 14 21 11 10 4 14 11
22 12 23 23 1 14 21 12 3 13 11 20 1 1 0 10 2 12 13 14 14 20 21 2 0 0 14 3 22 10 14 0 23 14 3 4 3 12 2 0 13 12 24 13 23 1 24 11 3 0 21 12 0 11 12 2 24 11 14 1 12 23 0 24 12 1 1 2 1 0 11 13 20 23 11 12 12 10 1 4 1 12 12 12 12 12 4 0 20 11 13 22 20 0 13 11 21 1 20 2
10 12 14 13 11 10 12 12 13 11 10 14 20 14 14 20 22 13 14 12 14 12 0 23 12 21 13 11 14 11 23 14 10 20 12 13 14 3 21 14 12 12 12 2 14 11 10 13 13 14 12 12 12 10 14 13 22 11 2 10 24 10 11 24 13 11 10 10 22 13 12 14 13 10 11 20 13 14 11 14 4 10 14 13 14 12 12 11 3 14 10 12 14 11 22 12 23 13 12 11
1 1 3 10 4 11 12 13 22 23 10 23 4 3 13 0 2 10 2 12 4 1 13 4 1 11 10 12 2 4 3 14 14 10 4 1 4 4 2 12 0 12 14 2 12 4 12 23 1 23 1 14 24 1 3 10 3 2 4 14 1 11 3 3 2 3 10 14 2 23 14 14 12 0 2 1 22 3 4 0 14 1 1 4 10 4 2 11 13 0 14 3 0 3 1 10 0 0 11 11
3 4 22 21 12 22 21 12 10 3 23 12 11 11 0 2 20 22 22 11 24 3 13 12 14 22 23 3 2 20 24 20 24 20 22 21 20 0 14 22 13 22 22 14 11 24 4 20 24 24 4 12 11 14 13 20 20 22 3 12 24 22 22 14 2 21 14 0 13 21 22 10 20 4 23 12 21 24 14 1 1 10 22 1 13 10 13 1 1 13 24 22 22 23 20 11 21 10 10 10
0 2 4 14 1 3 2 22 1 2 4 0 23 20 2 2 2 2 1 2 3 0 2 2 22 0 3 2 1 1 0 2 3 1 0 23 1 0 0 0 3 0 4 0 1 2 3 1 2 1 4 4 3 12 2 1 2 24 0 0 4 1 0 3 1 4 4 2 0 1 12 3 20 2 1 1 2 0 1 2 0 0 4 0 4 1 4 0 4 1 20 20 1 4 3 4 23 0 1 1
13 24 23 21 11 23 22 24 21 24 12 13 10 22 12 10 24 11 12 10 13 23 23 10 23 24 0 12 21 13 10 1 12 12 24 12 20 2 12 20 13 13 13 4 3 20 11 3 13 11 23 0 20 14 12 10 10 2 1 21 24 24 24 10 2 2 10 0 10 10 22 22 2 10 10 20 11 12 24 10 4 20 11 20 4 20 2 4 2 13 13 24 11 23 1 10 20 13 10 10
12 12 20 21 10 11 10 10 10 14 13 10 20 12 20 24 11 10 10 14 12 0 11 22 23 14 12 21 0 13 23 2 10 13 11 12 0 4 11 23 20 24 12 10 12 23 14 20 3 22 3 13 13 21 11 2 24 20 12 10 21 24 2 11 23 21 10 21 20 3 2 12 24 23 10 3 10 24 0 1 1 11 10 13 21 10 12 11 13 21 11 22 10 10 23 12 14 12 21 23
1 11 0 12 12 4 2 3 14 3 0 24 0 20 24 0 22 0 20 24 1 4 2 4 22 20 10 4 20 1 4 4 1 12 0 24 13 23 3 4 3 11 1 3 1 4 0 11 4 1 23 11 0 23 10 1 10 0 2 3 2 3 4 12 1 4 24 3 14 22 13 14 20 10 4 12 4 14 2 1 3 3 2 0 12 1 14 0 1 1 1 4 4 3 3 2 24 12 4 12
13 3 14 10 4 22 10 0 11 1 4 12 12 23 0 4 12 24 14 2 11 11 13 21 4 3 11 12 2 10 2 11 11 12 12 23 14 2 10 11 0 0 1 1 20 3 12 3 0 10 14 10 3 21 4 23 14 11 2 21 23 12 3 24 12 4 21 2 10 21 0 10 4 3 24 3 2 11 1 24 14 13 11 0 24 4 24 12 10 23 10 11 12 12 13 4 1 20 13 21
24 21 21 11 10 0 21 24 24 14 22 11 4 24 12 24 13 20 3 23 22 20 4 24 20 23 20 22 12 22 20 22 2 13 12 21 22 21 0 14 11 12 23 21 22 11 13 21 20 23 21 24 1 12 4 13 21 24 11 23 23 14 21 22 1 23 12 22 22 22 21 21 13 2 23 21 13 22 24 22 22 23 1 14 3 0 10 10 0 21 21 23 10 21 11 23 24 23 13 22
13 14 11 12 14 21 12 14 14 12 12 10 12 23 10 13 12 13 10 14 13 10 13 14 13 10 10 14 12 12 12 14 10 10 12 13 14 11 13 11 14 13 12 10 14 24 14 13 13 12 11 10 13 12 11 14 12 12 13 14 12 14 12 13 10 23 11 10 10 11 14 10 13 11 12 10 10 11 13 14 13 12 10 14 12 22 14 10 13 12 10 4 12 14 10 11 11 13 12 12
4 4 2 3 1 20 24 4 4 12 4 1 20 4 22 2 20 4 2 2 4 21 24 24 24 24 14 0 4 22 13 24 14 21 10 21 23 0 4 10 4 0 22 22 22 21 24 0 21 21 2 4 4 2 2 23 24 2 2 10 2 23 23 0 3 3 13 3 23 3 4 24 20 3 1 2 4 0 0 20 2 23 22 3 3 24 20 23 24 4 3 12 22 0 1 10 20 3 13 24
23 0 20 21 20 23 3 20 4 21 20 20 3 22 23 21 24 23 21 24 23 20 23 20 20 20 22 20 20 24 23 21 22 4 20 21 24 23 21 24 24 3 23 22 20 1 20 23 20 21 20 22 20 21 0 24 22 13 23 20 24 21 20 4 20 23 22 3 2 0 4 2 20 1 0 24 22 1 20 24 23 22 0 21 21 0 1 21 0 1 22 21 22 4 24 23 21 23 23 10
12 1 1 10 20 14 3 13 12 13 13 4 13 10 4 12 13 10 0 10 13 3 1 0 3 1 14 11 13 11 10 12 10 11 1 14 14 3 14 14 10 13 1 10 10 12 14 4 12 12 3 11 10 12 13 10 4 4 12 1 0 4 11 10 10 11 12 13 11 11 3 10 14 13 12 11 12 14 12 12 14 11 2 11 10 3 11 3 12 12 14 12 14 14 10 10 12 11 10 13
22 23 12 2 10 21 11 11 13 13 4 21 12 20 4 13 4 23 22 12 0 21 23 10 20 24 0 3 1 20 23 13 20 2 22 2 22 24 20 22 23 20 12 14 24 24 13 12 24 23 22 14 22 23 0 2 23 20 24 21 20 12 21 12 24 1 20 3 22 2 24 23 23 24 20 12 22 10 14 10 23 24 23 14 20 22 24 24 13 13 12 20 13 4 20 3 20 12 10 22
11 10 1 10 0 20 0 2 4 0 10 2 2 2 3 1 3 22 2 0 4 1 0 4 1 4 2 2 3 4 10 12 13 14 0 0 10 3 1 4 1 4 0 14 10 12 3 1 1 2 13 1 23 4 14 13 3 4 1 13 4 2 3 11 2 0 3 1 11 0 1 12 4 1 13 1 2 4 4 1 1 2 10 12 2 3 3 0 12 23 3 13 3 1 14 2 10 0 1 2
23 4 2 1 1 4 1 3 1 3 3 3 3 3 2 0 0 0 4 3 1 0 0 1 22 3 22 2 2 3 3 2 0 1 4 4 0 1 3 0 2 4 1 3 23 2 0 2 2 0 0 0 3 2 3 2 0 4 4 3 0 1 3 3 2 0 4 4 1 0 2 20 2 2 0 2 2 22 0 0 20 2 3 24 4 2 1 0 1 1 21 24 3 2 1 4 2 24 0 4
23 23 11 24 14 24 20 4 23 13 14 14 12 23 21 12 20 11 14 23 23 3 20 11 14 24 0 24 23 24 22 21 24 21 21 14 14 10 23 22 12 24 11 23 10 23 24 23 21 24 11 11 24 11 21 20 13 10 20 20 12 13 3 20 20 23 23 12 11 21 20 20 12 13 20 20 23 23 12 23 11 12 13 13 23 24 22 14 22 12 11 24 22 12 21 13 20 22 14 23
12 3 11 0 4 22 21 4 4 0 10 20 20 20 3 24 24 0 3 24 21 2 20 0 2 4 3 1 0 20 3 11 2 0 0 20 1 4 1 20 0 4 1 3 0 11 1 0 3 21 2 24 22 1 23 2 24 0 4 0 22 4 1 2 3 4 21 20 4 0 4 22 2 21 4 20 21 1 4 21 1 3 4 11 0 0 0 1 10 2 2 4 4 23 4 23 3 4 23 2
21 23 23 2 24 2 22 3 1 22 21 21 20 22 23 21 24 20 23 1 23 24 23 20 21 22 22 23 21 23 23 21 20 23 23 20 24 2 24 24 13 12 20 0 23 21 24 3 21 1 0 23 24 13 21 23 1 20 23 24 24 24 24 20 21 2 20 23 22 22 11 23 22 20 4 24 2 22 20 2 4 4 21 23 22 22 1 20 24 22 21 21 12 0 4 23 20 23 21 22
20 0 22 11 4 11 24 23 4 2 20 13 24 21 23 12 24 24 11 13 22 24 12 1 2 24 23 10 24 11 13 22 14 21 20 20 23 24 1 23 10 10 11 22 20 24 22 4 11 22 23 20 21 14 0 4 20 20 2 3 13 22 0 0 11 21 0 23 21 22 3 20 14 14 11 23 10 22 2 24 11 20 21 4 24 21 22 12 13 22 24 20 23 23 24 20 20 21 21 1
2 20 0 0 0 0 4 24 10 0 0 3 0 0 23 24 20 4 21 22 0 2 20 20 20 0 3 3 2 12 2 2 1 0 22 3 21 20 3 3 20 3 20 0 23 0 21 4 4 20 10 21 10 23 21 4 1 2 22 3 22 12 22 0 4 23 22 20 3 4 23 21 2 22 23 2 23 11 23 11 12 1 23 21 21 2 0 0 2 23 3 0 22 4 14 22 3 0 2 0
23 0 2 11 23 1 21 24 21 2 23 12 2 4 21 3 21 2 10 1 2 22 0 24 2 4 3 23 4 3 10 10 20 20 13 24 20 1 0 21 0 3 1 11 2 22 13 2 3 22 3 3 4 22 21 22 10 2 2 11 1 14 2 14 0 4 10 23 24 1 3 2 21 4 11 0 4 24 0 4 0 24 1 4 13 1 1 0 0 22 3 2 3 3 23 3 20 2 4 4
2 11 2 23 1 20 0 2 0 4 3 4 3 4 4 24 2 20 0 22 2 2 3 1 12 1 21 0 3 2 22 4 1 22 1 21 4 1 24 0 0 4 22 0 2 4 1 0 10 0 3 21 12 22 0 0 3 0 21 2 24 1 12 3 0 24 0 21 0 4 20 0 2 4 3 0 4 1 3 1 1 22 2 1 1 2 0 4 3 24 0 2 3 1 1 1 1 2 3 21
12 24 23 20 23 11 22 4 14 21 22 11 20 24 22 1 21 21 24 1 23 23 23 12 21 21 24 20 21 20 4 20 4 3 24 2 4 22 20 20 23 21 24 21 4 20 4 3 24 22 1 13 21 22 10 24 10 22 22 13 2 22 21 22 23 23 1 20 23 20 24 11 24 22 24 24 21 21 10 23 21 20 23 13 13 1 23 23 22 24 0 21 22 12 20 21 21 20 21 23
0 23 22 1 1 20 0 13 1 24 12 22 14 4 11 21 10 0 14 1 14 1 12 13 14 10 0 1 21 3 1 1 2 0 24 23 24 23 4 0 22 10 22 1 3 1 24 24 2 2 21 14 0 23 13 22 3 4 2 4 4 23 0 11 2 1 21 4 11 21 3 10 0 10 1 4 11 1 3 0 13 1 20 0 11 2 23 2 3 0 1 12 20 1 4 2 10 11 12 2
1 20 1 4 1 21 3 1 13 10 12 3 10 0 14 2 2 14 3 21 1 13 3 0 2 24 10 4 13 1 22 10 3 4 14 1 3 0 1 3 11 14 23 10 11 3 1 3 22 13 23 12 1 12 2 3 1 1 4 12 2 3 2 0 10 0 20 14 1 11 4 14 1 4 12 14 21 2 1 4 11 12 4 0 1 23 3 10 12 10 4 20 12 14 11 3 2 2 11 11
12 10 24 23 12 20 21 22 11 21 23 10 22 23 13 22 20 11 24 14 14 24 22 14 23 21 10 20 3 13 10 10 12 13 11 14 11 21 3 1 11 12 21 24 10 14 1 13 12 3 23 20 20 24 13 0 0 20 4 12 21 13 13 2 24 13 12 14 24 21 20 1 12 23 23 12 14 24 13 13 13 14 12 20 21 20 1 20 12 11 23 12 3 10 12 11 10 14 3 22
21 21 0 0 23 2 22 22 23 20 2 21 23 24 22 4 0 1 24 23 24 23 22 24 14 0 0 21 20 23 23 22 20 3 24 12 23 1 22 22 22 23 21 23 21 1 2 20 21 3 10 23 21 22 21 10 21 22 21 21 24 23 22 22 24 4 20 21 21 22 23 20 0 23 14 12 20 22 21 20 23 11 22 11 22 3 23 22 21 13 20 20 23 24 0 12 2 22 1 22
12 13 22 14 24 21 13 21 24 20 24 24 13 24 13 12 10 24 13 21 20 20 24 24 11 13 20 12 12 23 20 24 24 12 20 20 24 22 21 23 12 12 23 24 20 0 12 22 13 10 11 21 12 22 24 12 12 14 23 13 20 22 22 12 21 23 22 22 24 10 22 24 20 23 13 14 12 11 22 24 23 14 20 12 14 1 4 20 22 11 24 20 23 24 23 12 24 24 14 21
1 0 10 11 2 11 3 4 12 2 0 22 1 1 2 10 2 0 1 0 1 11 11 10 2 0 22 2 1 11 4 2 2 4 1 0 1 3 23 2 3 3 24 21 21 3 0 2 1 24 12 0 0 4 10 3 4 2 3 1 0 12 2 13 0 10 4 14 22 4 4 3 1 4 1 1 10 1 14 0 21 21 4 3 4 12 1 0 2 3 1 23 3 4 10 3 4 0 10 3
3 0 23 23 2 11 23 4 10 23 11 13 24 2 11 0 0 24 12 3 23 13 13 24 21 1 3 11 21 20 2 1 4 11 2 2 4 20 0 20 4 3 13 3 11 14 3 14 22 11 4 12 13 11 21 12 10 10 10 14 24 0 3 14 3 20 0 14 1 2 4 20 10 2 11 12 1 12 22 4 21 24 11 3 3 11 14 23 12 2 11 20 3 0 1 10 10 20 21 3
21 23 13 23 24 12 12 23 21 3 12 23 14 23 20 10 1 24 10 24 11 24 24 12 21 20 20 21 1 21 13 23 21 23 21 14 12 21 24 21 22 24 12 22 23 23 21 11 21 10 21 21 21 21 21 14 21 14 14 24 22 22 10 10 22 20 21 13 11 14 11 23 3 4 20 22 23 20 24 12 23 1 20 21 21 10 11 24 21 21 21 24 1 24 13 10 4 21 21 10
12 2 10 11 13 12 13 1 2 4 11 11 22 13 12 3 13 13 14 4 23 14 14 11 13 12 14 13 13 3 1 10 14 20 23 3 0 3 13 10 14 24 10 4 24 12 23 3 23 10 11 1 4 13 14 11 11 14 22 14 0 13 10 22 22 11 1 14 0 10 4 12 12 14 14 13 11 4 2 12 11 21 11 14 13 10 1 4 14 10 4 4 14 4 14 13 1 4 0 2
24 24 24 20 23 4 21 20 22 22 23 20 3 24 23 24 13 22 3 23 20 2 3 21 24 4 20 22 22 20 21 20 22 22 22 3 23 20 23 23 24 24 24 23 24 23 24 23 0 23 22 24 21 23 24 21 0 4 14 22 24 20 4 21 2 22 1 20 22 23 4 22 3 21 21 23 24 20 24 20 22 23 23 23 20 3 22 21 21 22 22 13 22 21 23 20 24 24 24 20
24 1 24 0 10 21 4 0 23 20 24 24 20 20 24 20 20 1 21 3 3 1 3 4 24 1 20 22 4 21 24 23 21 22 20 23 22 20 20 2 23 21 24 20 3 23 24 24 12 1 1 20 0 24 21 21 20 21 22 24 23 3 23 23 20 22 21 21 23 24 21 23 4 0 23 23 4 24 23 20 21 22 24 11 24 20 3 22 1 21 24 20 24 21 3 22 20 4 24 4
24 11 2 1 0 11 1 20 24 14 14 24 13 10 10 3 2 24 4 3 14 12 4 23 14 1 2 24 23 23 4 23 10 21 21 10 2 0 3 1 2 0 12 14 21 23 24 11 21 2 4 23 14 13 2 12 23 21 2 2 20 14 24 0 13 12 23 24 20 10 11 24 4 3 0 1 3 1 24 12 10 21 4 14 10 12 14 20 0 24 12 4 11 10 12 10 10 10 0 13
2 1 2 24 3 0 20 23 21 24 23 20 22 1 22 23 23 3 21 4 0 21 21 4 22 2 13 21 0 2 23 0 0 22 2 2 1 0 21 12 2 0 2 21 1 20 0 13 4 22 22 3 2 10 1 22 0 3 12 3 23 14 0 21 21 11 23 21 22 22 0 2 21 11 23 13 22 21 20 22 21 2 23 3 0 24 4 20 12 0 4 20 21 2 22 24 22 22 2 3
12 10 0 1 0 11 2 23 12 10 0 12 13 0 3 21 22 20 14 3 12 24 2 23 11 2 12 0 0 4 1 11 0 1 22 11 13 3 14 13 13 2 11 13 22 11 12 24 3 3 14 0 10 1 21 0 2 20 22 13 3 1 2 2 2 14 2 1 13 2 20 12 2 0 1 12 0 13 10 3 4 11 11 4 2 22 3 4 13 1 12 14 23 3 0 12 20 11 1 10
20 10 12 14 13 12 13 14 14 14 12 14 10 12 11 14 21 13 10 10 14 23 13 14 22 12 13 13 10 11 11 11 14 22 14 23 0 13 24 20 14 14 14 13 1 14 11 12 13 1 10 24 3 11 12 11 13 12 22 2 11 12 12 10 24 3 0 23 24 0 13 20 20 24 11 14 14 2 10 11 10 21 13 14 23 13 10 11 0 12 10 4 11 14 10 12 12 22 0 11
